budget,genres,popularity,release_date,revenue,runtime,title,vote_average,vote_count,release_year,return,actors,directors
0.0,"['Drama', 'Horror', 'Science Fiction']",6.944764,2016-02-18,551760,86.0,Viral,5.5,101,2016,0.0,"['Maurizio Merli', 'Silvia Dionisio', 'James Mason', 'Raymond Pellegrin', 'Cyril Cusack', 'Fausto Tozzi', 'Gianfilippo Carcano', ""Ottaviano Dell'Acqua"", 'Claudio Nicastro']",['Giuseppe Rosati']
0.0,"['Horror', 'Thriller']",2.650518,2016-08-05,0,85.0,The Remains,4.0,50,2016,0.0,"['Gloria Guida', 'Leonard Mann', 'Joseph Cotten', 'Adolfo Celi', 'Anthony Steel', 'Janet Ågren', 'Alida Valli', 'Franco Ressel', 'Paul Müller', 'Mario Novelli', 'Elio Stefanizzi', 'Claudio Gora', 'Giuseppe Marrocco', 'Attilio Pelegatti', 'Kenneth Benda', 'Tom Felleghy', 'Antonio Maimone', 'Filippo Perego', 'Maria Tedeschi']",['Giuseppe Rosati']
0.0,['Drama'],0.038957,2016-03-01,0,82.0,Family Lies,0.0,0,2016,0.0,"['Bekim Fehmiu', 'Rosanna Schiaffino', 'Aldo Giuffrè', 'Guido Leontini', 'Romolo Valli', 'Elio Zamuto', 'Luigi Pistilli', 'Claudio Nicastro', 'Guido Alberti', 'Barbara Betti', 'Corrado Annicelli']",['Giuseppe Rosati']
0.0,"['Action', 'Horror', 'Science Fiction']",1.703803,2015-08-05,0,87.0,The Mind's Eye,5.1,26,2015,0.0,"['Alycia Debnam-Carey', 'William Moseley', 'Connor Paolo', 'Brit Morgan', 'Sean Marquette', 'Brooke Markham', 'Liesl Ahlers', 'Susan Danford', 'Shashawnee Hall', 'Lee Raviv', 'Nicholas Pauling', 'Lauren Steyn', 'Dorothy Ann Gould', 'Kimberleigh Stark']",['Simon Verhoeven']
0.0,['Horror'],2.171869,2016-05-13,0,81.0,Summer Camp,5.1,41,2016,0.0,"['Elizabeth Morris', 'Kara Tointon', 'Isabelle Allen', 'Paul Casar', 'Elliot James Langridge', 'Jamie Bernadette', 'Helene Wilson', 'Martin Owen']",['Martin Owen']
800000.0,['Documentary'],0.174353,2015-11-30,0,86.0,The Making of Trump,2.5,3,2015,0.0,"['Todd Lowe', 'Lisa Brenner', 'Brooke Butler', 'Ashley Crow', 'Maria Olsen', 'Samuel Larsen', 'Nikki Hahn', 'Hannah Nordberg']",['Thomas Della Bella']
0.0,['Drama'],0.878691,2016-07-29,0,102.0,The Land,6.4,7,2016,0.0,"['Darío Grandinetti', 'Aitana Sánchez-Gijón', 'Juan Echanove', 'Ulises Dumont', 'Raul Brambilla']",['Jaime Chávarri']
0.0,[],0.114229,2016-07-15,0,67.0,Pete Johansson: You Might Also Enjoy Pete Johansson,7.0,2,2016,0.0,"['Maiara Walsh', 'Diego Boneta', 'Jocelin Donahue', 'Andrés Velencoso', 'Àlex Monner', 'Xavier Capdet', 'Rick Zingale', 'Mark Schardan']",['Alberto Marini']
0.0,['Drama'],2.187639,2015-03-19,0,87.0,Sworn Virgin,4.9,14,2015,0.0,"['Omar Sharif', 'Anouk Aimée', 'Didi Perego', 'Fausto Tozzi', 'Lotte Lenya', 'Gabriella Boccardo']",['Sidney Lumet']
0.0,['Documentary'],0.331978,2016-06-09,0,90.0,Bosch. The Garden of Dreams,0.0,0,2016,0.0,"['Jonathan Allen', 'Kurt Andersen', 'David Axelrod', 'Rona Barrett', 'Kate Bohner', 'Tom Brokaw', 'Pat Buchanan', 'George W. Bush', 'Jeb Bush', 'Michael Caputo', 'Ben Carson', 'Katie Couric', ""Alfonse D'amato"", ""Michael D'Antonio"", 'Donny Deutsch', 'Bo Dietl', 'Phil Donahue', 'Doug Flutie', 'Robin Givens', 'Mark Halperin', 'John Harwood', 'Nikki Haskell', 'Chris Hayes', 'John Heilemann', 'Caroline Heldman', 'Michael Jordan', 'Megyn Kelly', 'Don King', 'Ed Koch', 'Reuben Kramer', 'Matt Lauer', 'Robin Leach', 'David Letterman', 'Robi Ludwig', 'Omarosa Manigault', 'Marla Maples', ""Timothy L. O'Brien"", 'Barack Obama', 'Clarence Page', 'Rand Paul', 'Jane Pauley', 'Norman Vincent Peale', 'Ross Perot', 'Rick Perry', 'Danielle Pletka', 'Danielle Pletka', 'Danielle Pletka', 'Dan Quayle', 'Nancy Reagan', 'Ronald Reagan', 'Mitt Romney', 'Stephanie Ruhle', 'Tim Russert', 'Jon Seltzer', 'Gabriel Sherman', 'Robert Shrum', 'Michael Spinks', 'Linda Stasi', 'Charley Steiner', 'Roger Stone', 'Chuck Todd', 'Donald Trump, Jr.', 'Donald Trump', 'Eric Trump', 'Ivana Trump', 'Ivanka Trump', 'Melania Trump', 'Melania Trump', 'Tiffany Trump', 'Mike Tyson', 'Jesse Ventura', 'Herschel Walker', 'Chris Wallace', 'Jim Whelan', 'Rick Wilson', 'Jon Seltzer', 'Liz Smith']",[]
0.0,['Comedy'],2.546891,2014-01-31,0,90.0,Best Night Ever,4.0,28,2014,0.0,"['Jorge Lendeborg Jr.', 'Moisés Arias', 'Rafi Gavron', 'Ezri Walker', 'Erykah Badu', 'Michael Kenneth Williams', 'Natalie Martinez', 'Kim Coates', 'Machine Gun Kelly', 'Linda Emond', 'Deanna Sherman', 'Michael Ray Escamilla', 'Ashleigh Morghan', 'Dontez James', 'Christopher Amitrano', 'Dan Anders', 'Pauline Nowakowski', 'Ryan Mulkay', 'Rod Fielder', 'Scott Garan', 'Jessica Jones', 'Davis Aguila', 'Megan Brautigam', 'Nadia Simms', 'Kelly Saunders Childs', 'Joe Fishel', 'Mark Salas', 'Shawn Weston Thacker', 'Nicole Tubbs', 'Robert Hunter', 'Melvin Gregg', 'Tom Kondilas', 'Andy Tarr', 'Dominique Paramore', 'Aswan Harris', 'Cherie McClain', 'Trinh Ann', 'Karin Boesler', 'Mrva Russell', 'Alexander Dean Williams', 'Rex Alba', 'Deborah Charity', 'Jostein Sagnes']",['Steven Caple Jr.']
0.0,"['Horror', 'Thriller']",10.810706,2016-06-27,0,85.0,Worry Dolls,3.8,18,2016,0.0,['Shane Ryan'],['Shane Ryan']
0.0,['Horror'],1.857453,2016-08-02,0,85.0,ABCs of Death 2.5,5.0,8,2016,0.0,['Regan Reese'],[]
0.0,['Comedy'],1.783179,2015-09-24,0,99.0,Klown Forever,5.8,30,2015,0.0,"['Amy Cater', 'Rupert Owen', 'Jimstar', 'Butch Midway']",['Anna Brownfield']
0.0,['Horror'],0.815302,2015-10-21,0,95.0,The Hexecutioners,4.8,6,2015,0.0,[],['Vsevolod Plotkin']
0.0,"['Drama', 'Horror']",3.154551,2016-02-14,0,92.0,Shelley,5.4,33,2016,0.0,"['Paul Hogan', 'Shane Jacobson', 'Roy Billing', 'Morgan Griffin', 'Anthony Hammer']",['Dean Murphy']
40000000.0,"['Action', 'Crime', 'Thriller']",14.288577,2016-08-25,125729635,99.0,Mechanic: Resurrection,5.3,1236,2016,3.14,"['Travis Wester', 'Ian Reed Kesler', 'Mircea Monroe', 'Jules Douglas', 'Ken Davitian', 'Alison MacInnis']",['Adam Meyerowitz']
0.0,"['Romance', 'Drama']",2.152189,2017-09-14,0,75.0,Porto,7.8,5,2017,0.0,"['Ali Arslan', 'Ilker Arslan', 'Anastasia Baranova', 'Dani Barker', 'John Beck', 'Beat Billson', 'David Blanka', 'Juan Bravo Jr.', 'Wesley Braxton', 'Don Bridges', 'Kevin Byrd', 'Judit Bárdos', 'Mace Coronel', 'Myles Dobson', 'Michael Draper', 'Michelle Ferguson', 'Brooke J. Ferrell', 'Adrian Gaeta', 'Lawrence R. Greenberg', 'Jensen Jacobs', 'Sophia Johnson', 'Emi Kamito', 'Gabriela Marcinková']","['Maria Ivanova', 'Tim Rutherford', 'Cody Kennedy', 'Christopher Younes', 'Dante Vescio', 'Rodrigo Gasparini', 'Summer Johnson', 'Peter Czikrai', 'Michael Schwartz', 'Steve Daniels', 'Zac Blair', 'Eric Pennycoff', 'Todd Freeman', 'Jeff Stewart', 'Gigi Saul Guerrero', 'Wolfgang Matzl', 'Ama Lea', 'Lloyd Staszkiewicz', 'Joe Staszkiewicz', 'Carlos Faria', 'Nicholas Humphries', 'Brett Glassberg', 'Álvaro Núñez', 'Barış Erdoğan', 'Carles Torrens', 'Travis Betz', 'Peter Podgursky', 'Mia Kate Russell', 'Jason Koch', 'Clint Kelly']"
0.0,"['Comedy', 'Drama', 'Romance']",1.233068,2015-09-15,0,90.0,In the Room,4.6,9,2015,0.0,"['Elcin Atamgüc', 'Nihan Aypolat', 'Pervin Bagdat', 'Elif Erdal', 'Koray Kadiraga', 'Mete Sahinoglu', 'Ceren Sertac', 'Su Burcu Yazgi', 'Ismail Yildiz', 'Nalan Örgöt']",['Hasan Karacadag']
0.0,['Drama'],1.053752,2015-08-14,0,87.0,Captain Webb,4.4,4,2015,0.0,"['Said Bey', 'Younes Bouab', 'Rafik Boubker', 'Aziz Dadas', 'Rabie Kati', 'Amine Naji', 'Fatima Bouchain', 'Colin Goodwin', 'Alexandre Ottoveggio']",['Brahim Chkiri']
0.0,[],0.502973,2013-06-27,0,95.0,Mister John,5.7,3,2013,0.0,"['Ellen Dorrit Petersen', 'Cosmina Stratan', 'Peter Christoffersen', 'Björn Andrésen', 'Marianne Mortensen']",['Ali Abbasi']
0.0,['Comedy'],0.789154,2016-01-08,0,73.0,Tom Segura: Mostly Stories,8.2,13,2016,0.0,"['Leo Braudy', 'Robert Kramer']",['Robert Kramer']
35000000.0,['Horror'],10.629806,2016-09-02,0,94.0,Antibirth,4.8,41,2016,0.0,"['Brigitte Helm', 'Antonin Artaud', 'Pierre Alcover', 'Yvette Guilbert', 'Jules Berry', 'Alfred Abel', 'Henry Victor', 'Mary Glory']","[""Marcel L'Herbier""]"
0.0,"['Fantasy', 'Thriller', 'Mystery']",8.602488,2016-09-01,0,108.0,The 9th Life of Louis Drax,6.5,128,2016,0.0,"['Jason Statham', 'Jessica Alba', 'Tommy Lee Jones', 'Michelle Yeoh', 'Natalie Burn', 'Yayaying Rhatha Phongam', 'John Cenatiempo', 'Bonnie Zellerbach', 'Vithaya Pansringarm', 'Aaron Brumfield', 'Andrew Stehlin', 'Sam Hazeldine', 'Atanas Srebrev', 'Anteo Quintavalle', 'Femi Elufowoju Jr.', 'Toby Eddington', 'Stuart Thorp', 'Alex Kuzelicki', 'Brahim Achabbakhe', 'Thomas Kiwi', 'Francis Tonkala Tamouya', 'Tais Rodrigues Dias', 'Lynette Emond', 'Allan Poppleton', 'Maethi Thapthimthong', 'Soji Ikai', 'Chatchawai Kamonsakpitak', 'Yothin Udomsanti', ""Rachel O'Meara""]",['Dennis Gansel']
90000000.0,"['Adventure', 'Action', 'Western']",13.809622,2016-09-14,162360636,132.0,The Magnificent Seven,5.9,2358,2016,1.8,"['David Tennant', 'Kate Ashfield', 'Claire Goose', 'Jill Baker', 'John Bowe', 'Susannah Wise', 'Robert Lowe', 'Tim Faraday', 'Rufus Jones', 'Charlie Condou', 'James Daffern', 'Daniel Ryan']",['Christopher Menaul']
0.0,[],0.129213,2016-07-01,0,0.0,Dwayne Perkins: Take Note,7.5,2,2016,0.0,"['Axel Bogousslavsky', 'Daniel Gélin', 'Tatiana Moukhine', 'Martine Chevallier', 'André Dussollier', 'Pierre Arditi']","['Marguerite Duras', 'Jean Mascolo', 'Jean-Marc Turine']"
3000000.0,"['Action', 'Drama', 'War']",4.236209,2016-08-02,0,100.0,Sniper: Ghost Shooter,5.5,36,2016,0.0,"['Cao Yindi', 'Hsin-i Chang', 'Dan-qing Chen', 'Mei-Ru Du', 'Hou Hsiao-hsien', 'Tony Leung Chiu-Wai']",['Jia Zhangke']
0.0,['Action'],0.591973,2016-08-02,0,0.0,Assassin X,2.5,2,2016,0.0,"['Josie Ho', 'Shô Nishino', 'Choi Woo-shik', 'Kim Kkobbi', 'Gillian Tan', 'Boon Pin Koh']",['Eric Khoo']
0.0,['Comedy'],0.15738,2014-05-30,0,95.0,Downhill,8.0,2,2014,0.0,"['John Lynch', 'Helen Mirren', 'Donal McCann', 'Ray McAnally', 'John Kavanagh', 'J.J. Murphy']","[""Pat O'Connor""]"
0.0,"['Thriller', 'Action', 'Science Fiction']",2.053175,2016-07-22,0,88.0,Beta Test,5.3,29,2016,0.0,"['Warren Brown', 'Georgia Maguire', 'Steve Oram', 'Terry Mynott', 'Hannah Tointon', 'Tim Plester', 'Tom Stourton', 'Charlotte Gallagher']",['Justin Hardy']
0.0,"['Documentary', 'History']",0.681702,2015-01-31,0,80.0,The Russian Woodpecker,6.5,11,2015,0.0,"['Natasha Lyonne', 'Chloë Sevigny', 'Meg Tilly', 'Mark Webber', 'Maxwell McCabe-Lokos', 'Emmanuel Kabongo', 'Neville Edwards', 'Morgan Bedard', 'Corey Pascall', 'Lili Francks', 'Marie-Josee Dionne', 'Jessica Greco', 'Kevin Hoffman', 'Chad Gibbons', 'Spider Allen', 'Wayne St-George', 'Megan Dawson', 'John MacRae']",['Danny Perez']
0.0,['Documentary'],0.423709,2016-06-23,0,55.0,"Down the Deep, Dark Web",6.0,1,2016,0.0,"['Jamie Dornan', 'Sarah Gadon', 'Aaron Paul', 'Molly Parker', 'Aiden Longworth', 'Oliver Platt', 'Barbara Hershey', 'Julian Wadham', 'Jane McGregor', 'Fiona Vroom', 'Terry Chen', 'Anjali Jay', 'Lina Roessler', 'Luke Camilleri', 'Alex Zahara', 'Beckham Skodje', 'Anthony Shudra', 'Nels Lennarson', 'Michael Adamthwaite', 'Iris Paluly', 'David Lloydy', 'Justin Bowe', 'Sarah-Jane Redmond', 'Adam Abrams', 'Alex Zahara', 'Goldie Hoffman', 'Randi Lynne', 'John Hainsworth', 'Spencer Drever', 'Dakota Guppy']",['Alexandre Aja']
0.0,"['Comedy', 'Drama']",1.357749,2016-01-17,0,88.0,The Rack Pack,7.0,11,2016,0.0,"['Denzel Washington', 'Chris Pratt', 'Ethan Hawke', ""Vincent D'Onofrio"", 'Lee Byung-hun', 'Manuel Garcia-Rulfo', 'Martin Sensmeier', 'Peter Sarsgaard', 'Haley Bennett', 'Matt Bomer', 'Luke Grimes', 'Jonathan Joss', 'Cam Gigandet', 'Sean Bridgers', 'Dylan Kenin', 'Kevin Wayne', 'Carrie Lazar', 'David Kallaway', 'Alix Angelis', 'Billy Slaughter', 'Vic Browder', 'Emil Beheshti', 'Mark Ashworth', 'Dodge Prince', 'Matthew Posey', 'Jody Mullins', 'Clint James', 'Dane Rhodes', 'Ritchie Montgomery', 'William Lee Scott', 'Griff Furst', 'Sean Boyd', 'Walker Babington', 'Thomas Blake Jr.', 'Rob Mello', 'Chad Randall', 'Wally Welch', 'Ed Lowry', 'David Manzanares', 'Kevin Wiggins', 'Jackson Beals', 'David Miller', 'Emily LaGroue', 'Shona Gastian', 'Mary Peyton Stewart', 'Vinnie Jones']",['Antoine Fuqua']
32000000.0,"['Action', 'Comedy']",10.912208,2016-07-21,58500000,107.0,Skiptrace,5.5,181,2016,1.83,[],"['Tzachi Schiff', 'Duki Dror']"
0.0,['Documentary'],0.047062,2013-09-06,0,72.0,I Am Breathing,5.0,1,2013,0.0,"['Erin Cottrell', 'Scout Taylor-Compton', 'Dale Midkiff', 'Robert Pine', 'Victor Browne', 'Samantha Smith']",['Harvey Frost']
0.0,['Comedy'],0.624399,2016-02-09,0,90.0,A Stand Up Guy,4.1,5,2016,0.0,"['Sarah Jones', 'Haylie Duff', 'Jordan Bridges', 'Patrick Duffy', 'Cloris Leachman', 'John Bishop', 'Lou Diamond Phillips', 'Erin Cottrell', 'Annalise Basso', 'Time Winters', 'Bonnie Root', 'Craig K. Bodkin', 'Dave Rodgers']",['Lou Diamond Phillips']
0.0,['Comedy'],1.497333,2015-01-22,0,0.0,3 Türken und ein Baby,5.9,23,2015,0.0,"['Sarah Jones', 'Haylie Duff', 'Jordan Bridges', 'Patty Duke']",['David S. Cass Sr.']
0.0,['Comedy'],0.144959,2016-07-22,0,61.0,Brian Posehn: Criminally Posehn,7.0,2,2016,0.0,"['Wes Brown', 'Julie Mond', 'Abigail Mavity', 'Jere Burns', 'Nancy McKeon', 'David Tom', 'Steffani Brass', 'Daniel Buran']",['David S. Cass Sr.']
4000000.0,['Drama'],14.171675,2016-10-21,65046687,111.0,Moonlight,7.3,1831,2016,16.26,"['Wes Brown', 'Cheryl Ladd', 'Bruce Boxleitner', 'Julie Mond']",['Bradford May']
4531653.0,"['Romance', 'Animation', 'Adventure', 'Fantasy']",2.238595,2016-07-08,84552250,100.0,Big Fish & Begonia,6.3,12,2016,18.66,"['Dennis Alwood', 'Carmen Argenziano', 'Daryl Bartley', 'Tyke Caravelli', 'Joe Colligan']",['Steven Hahn']
5210000.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",6.859858,2016-03-03,5900000,112.0,A Conspiracy of Faith,6.8,110,2016,1.13,"['Jackie Chan', 'Johnny Knoxville', 'Fan Bingbing', 'Yeon Jung-hoon', 'Eric Tsang', 'Eve Torres', 'Winston Chao', 'Michael Wong', 'Sara Forsberg', 'Mikhail Gorevoy', 'Jai Day', 'Zhang Lan-Xin', 'Dylan Kuo']",['Renny Harlin']
0.0,"['Romance', 'Drama']",0.051256,2014-01-01,0,86.0,Naz & Maalik,9.0,1,2014,0.0,['G. Sacco Albanese'],"['William K.L. Dickson ', 'William Heise']"
0.0,"['Drama', 'Animation', 'Horror']",2.266283,2016-08-17,0,92.0,Seoul Station,5.8,29,2016,0.0,"['Curtiss Cook Jr.', 'Kerwin Johnson Jr.', 'Annie Grier', 'Ashleigh Awusie', 'Anderson Footman']",['Jay Dockendorf']
0.0,"['Thriller', 'Horror']",0.422781,2013-09-01,0,0.0,The Levenger Tapes,4.0,1,2013,0.0,"['Steve Pemberton', 'Reece Shearsmith', 'Bruno Langley', 'Paul Hays-Marshall', 'Mark Gatiss', 'Simon Pegg', 'Michael Sheen', 'Danielle Tilley', 'Liam Cunningham']",['Steve Bendelack']
7000000.0,['Drama'],1.906459,2016-06-13,0,94.0,The Bronx Bull,5.7,8,2016,0.0,"['Angelina Jolie', 'Pierce Brosnan', 'Jane Goodall', 'Kofi Annan', 'Hugo Eric Louis van Lawick', 'Hugo Van Lawick', 'Judy Waters', 'Merlin van Lawick', 'Angel van Lawick']",['Lorenz Knauer']
0.0,['Documentary'],0.147063,2016-03-12,0,82.0,The Bandit,7.0,2,2016,0.0,"['Ed Bishop', 'Michael Billington', 'George Sewell', 'Peter Gordeno']","['David Lane', 'Alan Perry']"
3000000.0,"['Drama', 'Horror', 'Mystery']",10.753568,2016-07-22,0,115.0,The Childhood of a Leader,5.9,59,2016,0.0,"['Ed Bishop', 'George Sewell', 'Gabrielle Drake']",[]
0.0,['Animation'],0.426255,2015-06-25,0,12.0,Cosmos Laundromat,6.5,3,2015,0.0,"['Don Mason', 'Robert Easton', 'Ray Barrett', 'Lois Maxwell', 'David Graham']","['David Elliott', 'John Kelly', 'David Lane', 'Desmond Saunders']"
0.0,['Comedy'],4.262876,2016-03-30,0,102.0,Five,7.2,306,2016,0.0,"['Johanna Braddy', 'Lili Mirojnick', 'Morgan Krantz', 'Chris Mulkey']",['Mark Edwin Robinson']
25000000.0,"['Action', 'Comedy', 'Crime']",9.434588,2016-09-29,29200000,94.0,Masterminds,5.6,600,2016,1.17,['Israel Rivera'],['Rory Kennedy']
0.0,"['Drama', 'Thriller', 'Horror']",2.63201,2015-08-31,0,98.0,The Lesson,3.5,10,2015,0.0,[],['Eliaichi Kimaro']
0.0,[],0.729468,2015-01-01,0,0.0,Robo-Dog,6.0,1,2015,0.0,"['Bérénice Bejo', 'Liam Cunningham', 'Robert Pattinson', 'Stacy Martin', 'Yolande Moreau', 'Sophie Curtis', 'Rebecca Dayan', 'Caroline Boulton', 'Tom Sweet']",['Brady Corbet']
200000.0,"['Romance', 'Comedy']",0.902294,2016-07-29,5500000,124.0,Pelli Choopulu,7.8,4,2016,27.5,"['Pierre Bokma', 'Reinout Scholten van Aschat']",['Mathieu Auvray']
0.0,['Drama'],0.211327,2015-09-25,0,90.0,Endgame,5.8,4,2015,0.0,"['Pierre Niney', 'François Civil', 'Igor Gotesman', 'Margot Bancilhon', 'Idrissa Hanrot', 'Pascal Demolon', 'Michèle Moretti', 'Philippe Duclos', 'Bruno Lochet', 'Lucie Boujenah', 'Alexandre Roth', 'Louise Coldefy', 'Ali Marhyar', 'Lise Lamétrie', 'Côme Levin', 'Stéphan Wojtowicz', 'Hedi Bouchenafa']",['Igor Gotesman']
0.0,['Comedy'],1.235675,2015-01-30,0,103.0,Sidetracked,6.1,22,2015,0.0,"['Zach Galifianakis', 'Owen Wilson', 'Kristen Wiig', 'Kate McKinnon', 'Leslie Jones', 'Jason Sudeikis', 'Mary Elizabeth Ellis', 'Ken Marino', 'Karsten Friske', 'Dallas Edwards', 'Devin Ratray', 'Jon Daly', 'Ross Kimball', 'Jordan Israel', 'Njema Williams', 'Rhoda Griffis', 'Jill Jane Clements', 'Barry J. Ratcliffe', 'Kerry Rossall', 'Tyler Craig', 'Daniel Zacapa', 'Tom Werme', 'Nils Cruz', 'Michael Fraguada', 'Christian Gonzalez', 'Candace Blanchard', 'Shelton Grant', 'Laura Palka', 'Reegus Flenory', 'Wynn Reichert', 'Joseph S. Wilson', 'Jee An', 'Nicole Michele Sobchack', 'Vincent Garcia', 'Eizzil Cintrón Valenzuela', 'Matt Corboy', 'Anne Johnson', 'Timothy Timms', 'Beth Adams', 'Andrea Alcorn', 'Jay Amor', 'Mandi Beers', 'Kelly Borgnis', 'Miller Carbon', 'John Carter', 'Bonnie Cole', 'Danny Comden', 'David L. Craig', 'Tania Cuzmenco', 'Jason Michael Elliott', 'Cameron Feimster', 'Willie Tyrone Ferguson', 'Derwin Frank', 'Christopher Donald Gallagher', 'Fred Galle', 'Brent Gribble', 'Josué Gutierrez', 'Keya Hamilton', 'Keith Paul Hunter', 'Jim Keisler', 'T.J. Lyell', 'Corey Maher', 'Gabriel Manak', 'Chris Matheny', 'Robert McRary', 'Brenda Moss-Clifton', 'Allegra Nova', ""Kevin J. O'Connor"", 'Paul Pillsbury', 'Joey Popp', 'Diezel Ramos', 'William Cowboy Reed', 'David N. Russell', 'John Rutland', 'Marlo Scheitler', 'Wil Smith', 'Ron Stafford', 'Kelly Tippens', 'Kathy Walton']",['Jared Hess']
0.0,['Thriller'],0.716906,2013-07-12,0,94.0,Truth,5.6,9,2013,0.0,"['Hal Reed', 'Bob Jones', 'Ray Lynch', 'Mary Darrington', 'Frank Sanabek', 'Ed Quigley', 'Bertha Dahl', 'Dion Marinkovich', 'Doodles Weaver', 'Gloria Gunn', 'Richard Styles', 'Manny Cardoza', 'Barbara Schillaci', 'Robert Towne', 'Richard Garrison', 'Aaron Koslow', 'Tom Pittman']",['Tom Hanson']
0.0,['Comedy'],17.208064,2016-08-12,0,89.0,Amateur Night,5.6,39,2016,0.0,"['Alexander Chaplin', 'Joe Hackett', 'Scott Haze', 'Kuma']",['John Murlowski']
1000000.0,"['Thriller', 'Romance']",7.333139,2016-08-12,0,150.0,Rustom,7.3,25,2016,0.0,"[""Olivia d'Abo"", 'Wallace Shawn', 'James Arnold Taylor', 'Patrick Muldoon', 'Steve Heinz', 'Kasity Koehn', 'Michael Campion']",['Jason Murphy']
0.0,"['Action', 'Adventure', 'Horror']",1.239071,2015-05-15,0,90.0,Darkest Day,3.7,15,2015,0.0,"['Vijay Deverakonda', 'Ritu Varma', 'Nandoo', 'Priyadarshi Pullikonda', 'Abhay Bethiganti', 'Anish Kuruvilla', 'Gururaj Manepalli', 'Kedar Shankara']",['Tharun Bhascker Dhaassyam']
0.0,"['Adventure', 'Documentary', 'Family']",0.597164,2014-05-24,0,44.0,Tiny Giants 3D,8.1,8,2014,0.0,"['Dana Andrews', 'Farley Granger', 'Joan Evans', 'Robert Keith', 'Paul Stewart', 'Mala Powers', 'Adele Jergens', 'Harold Vermilyea', 'John Ridgely', 'Douglas Fowley', 'Mabel Paige', 'Howland Chamberlain', 'Houseley Stevenson', 'Jean Inness', 'Ellen Corby', 'Ray Teal', 'Mary Field', 'Virginia Brissac', 'Frances Morris', 'Bess Flowers']",['Mark Robson']
0.0,"['Documentary', 'Music']",1.202459,2016-09-08,0,112.0,One More Time with Feeling,8.4,20,2016,0.0,"['Michael Gambon', 'David Thewlis', 'Jean Anderson', 'Jean Anderson']",['Conor McPherson']
0.0,['Documentary'],0.528407,2015-11-25,0,92.0,The Other Side,5.7,5,2015,0.0,"['Ben Lyon', 'Constance Cummings', 'Thelma Todd', 'Tom Dugan', ""Robert Emmet O'Connor"", 'Charley Grapewin', 'Russell Hopton', 'Irving Bacon', 'Bess Flowers', 'Nat Pendleton', 'Jack Miller']",['Edward Buzzell']
0.0,[],0.469971,2015-02-07,0,78.0,The Seventh Fire,6.5,2,2015,0.0,"['Sean Paul Lockhart', 'Rob Moretti', 'Blanche Baker', 'Rebekah Aramini']",['Rob Moretti']
0.0,"['Drama', 'Horror']",3.005423,2015-08-30,0,87.0,13 Cameras,5.5,32,2015,0.0,"['Jason Biggs', 'Janet Montgomery', 'Jenny Mollen', 'Ashley Tisdale', 'Bria L. Murphy', 'Steven Weber', 'Adrian Voo', 'Robert Hoffman', 'Cedric Yarbrough', 'Rusty Joiner', 'David J. Phillips', 'Eric Siegel']","['Lisa Addario', 'Joe Syracuse']"
60000000.0,"['Animation', 'Adventure', 'Family']",12.321832,2016-08-18,69929545,102.0,Kubo and the Two Strings,7.7,982,2016,1.17,"['Akshay Kumar', ""Ileana D'Cruz"", 'Esha Gupta', 'Arjan Bajwa', 'Usha Nadkarni', 'Sachin Khedekar', 'Kumud Mishra', 'Anang Desai', 'Parmeet Sethi', 'Indraneel Bhattacharya', 'Kanwaljit Singh', 'Brijendra Kala', 'Gireesh Sahedev', 'Nagraj Manjule']",['Tinu Suresh Desai']
0.0,[],0.100144,2015-12-31,0,0.0,Paradise,2.0,2,2015,0.0,"['Dan Rickard', 'Chris Wandell', 'Samantha Bolter', 'Richard Wilkinson', 'Christianne van Wijk', 'Christian Wise', 'Simon Drake', 'Adrienne Wandell']",['Dan Rickard']
0.0,"['Drama', 'Romance']",4.553004,2016-03-02,0,110.0,Down by Love,6.0,64,2016,0.0,"['Stewart Granger', 'Jean Simmons', 'Bill Travers', 'Belinda Lee', 'Ronald Squire', 'Finlay Currie']",['Arthur Lubin']
0.0,['Thriller'],1.00038,2014-06-08,0,89.0,Keeping Rosy,6.1,11,2014,0.0,"['John Hubbard', 'Wendy Barrie', 'Edgar Kennedy', 'Elizabeth Patterson', 'Onslow Stevens', 'Joyce Compton', 'Walter Abel', 'Mona Barrie', 'Willie Best', 'Daisy Lee Mothershed', 'Milton Parsons']",['Arthur Lubin']
35000000.0,['Comedy'],10.754139,2016-09-14,211952420,123.0,Bridget Jones's Baby,6.3,972,2016,6.06,"['Nick Cave', 'Susie Bick', 'Earl Cave', 'Warren Ellis', 'Jim Sclavunos', 'Martyn P. Casey', 'Thomas Wydler', 'George Vjestica', 'Else Torp']",['Andrew Dominik']
20000000.0,['Drama'],8.483245,2016-09-02,25956113,133.0,The Light Between Oceans,6.9,403,2016,1.3,"['Marianne Mardi', 'Mauritz Åkerman', 'Ismo Saario', 'Ossi Elstelä', 'Maria Pertamo', 'Armas Ek', 'Aimo Paapio']",['Teuvo Tulio']
8000000.0,"['Horror', 'Science Fiction', 'Thriller']",12.521071,2016-09-01,8810591,92.0,Morgan,5.7,436,2016,1.1,[],"['Robert Kramer', 'John Douglas']"
15000000.0,['Drama'],6.164561,2016-09-23,10367161,124.0,Queen of Katwe,7.1,103,2016,0.69,"['Mark Kelley', 'Lisa Allen James']",['Roberto Minervini']
